Date,AAPL,MSFT,AMZN,Portfolio_Return,Cumulative
2023-01-03,,,,,
2023-01-04,0.0,-0.0,-0.0,0.0,1.0
2023-01-05,-0.0,-0.0,-0.0,0.0,1.0
2023-01-06,0.0,0.0,0.0,0.0,1.0
2023-01-09,0.0,0.0,0.0,0.0,1.0
2023-01-10,0.0,0.0,0.0,0.0,1.0
2023-01-11,0.0,0.0,0.0,0.0,1.0
2023-01-12,-0.0,0.0,0.0,0.0,1.0
2023-01-13,0.0,0.0,0.0,0.0,1.0
2023-01-17,0.0,0.0,-0.0,0.0,1.0
2023-01-18,-0.0,-0.0,-0.0,0.0,1.0
2023-01-19,0.0,-0.0,-0.0,0.0,1.0
2023-01-20,0.0,0.0,0.0,0.0,1.0
2023-01-23,0.0,0.0,0.0,0.0,1.0
2023-01-24,0.0,-0.0,-0.0,0.0,1.0
2023-01-25,-0.0,-0.0,0.0,0.0,1.0
2023-01-26,0.0,0.0,0.0,0.0,1.0
2023-01-27,0.0,0.0,0.0,0.0,1.0
2023-01-30,-0.0,-0.0,-0.0,0.0,1.0
2023-01-31,0.0,0.0,0.0,0.0,1.0
2023-02-01,0.0,0.0,0.0,0.0,1.0
2023-02-02,0.0,0.0,0.0,0.0,1.0
2023-02-03,0.0,-0.0,-0.0,0.0,1.0
2023-02-06,-0.0,-0.0,-0.0,0.0,1.0
2023-02-07,0.0,0.0,-0.0,0.0,1.0
2023-02-08,-0.0,-0.0,-0.0,0.0,1.0
2023-02-09,-0.0,-0.0,-0.0,0.0,1.0
2023-02-10,0.0,-0.0,-0.0,0.0,1.0
2023-02-13,0.0,0.0,0.0,0.0,1.0
2023-02-14,-0.0,0.0,0.0,0.0,1.0
2023-02-15,0.0,-0.0,0.0,0.0,1.0
2023-02-16,-0.0,-0.0,-0.0,0.0,1.0
2023-02-17,-0.0,-0.0,-0.0,0.0,1.0
2023-02-21,-0.0,-0.0,-0.0,0.0,1.0
2023-02-22,0.0,-0.0,0.0,0.0,1.0
2023-02-23,0.0,0.0,0.0,0.0,1.0
2023-02-24,-0.0,-0.0,-0.0,0.0,1.0
2023-02-27,0.0,0.0,0.0,0.0,1.0
2023-02-28,-0.0,-0.0,0.0,0.0,1.0
2023-03-01,-0.0,-0.0,-0.0,0.0,1.0
2023-03-02,0.0,0.0,-0.0,0.0,1.0
2023-03-03,0.0,0.0,0.0,0.0,1.0
2023-03-06,0.0,0.0,-0.0,0.0,1.0
2023-03-07,-0.0,-0.0,-0.0,0.0,1.0
2023-03-08,0.0,-0.0,0.0,0.0,1.0
2023-03-09,-0.0,-0.0,-0.0,0.0,1.0
2023-03-10,-0.0,-0.0,-0.0,0.0,1.0
2023-03-13,0.0,0.0,0.0,0.0,1.0
2023-03-14,0.0,0.0,0.0,0.0,1.0
2023-03-15,0.0,0.0,0.0,0.0,1.0
2023-03-16,0.01869387756750851,0.04053655556717195,-0.03991688242309577,0.006437850237194898,1.006437850237195
2023-03-17,-0.005453886288047216,0.011694078517561435,0.010895681300578386,0.0057119578433642015,1.012186580809716
2023-03-20,0.01548378929447014,-0.025766748080074953,0.012531560404374087,0.0007495338729230916,1.012945248937751
2023-03-21,0.011944217585575956,0.005693975555812303,-0.029679680207260972,-0.004013829021957571,1.0088794598999107
2023-03-22,-0.009103394945117027,-0.00544230905810994,0.018984232685839597,0.0014795095608708768,1.0103721067065987
2023-03-23,0.006969368317420344,0.019721597873548102,-0.00010133876939955044,0.008863209140522965,1.01932724599809
2023-03-24,0.008305572749127466,0.010480524020598736,0.005875816395847999,0.008220637721858068,1.0277067660074597
2023-03-27,-0.012293405780347766,-0.014934061860576442,-0.0009171134251457769,-0.009381527022023328,1.0180653072114445
2023-03-28,-0.003980224895640538,-0.004160880786555521,-0.00815996577200262,-0.005433690484732893,1.012533455438813
2023-03-29,0.019790719392654754,0.01918403315484185,0.0309543624265336,0.0233097049913434,1.0361353115789573
2023-03-30,0.009889810810722599,0.012619714548345318,0.0174563591022443,0.013321961487104073,1.0499386662952408
2023-03-31,0.015644337085513937,0.01496226876137774,0.012647067799287592,0.01441789121539309,1.0650765677687206
2023-04-03,0.00770177454694676,-0.0037116204204193926,-0.008519675143944028,-0.0015098403391388866,1.0634684722024317
2023-04-04,-0.0032497246646114863,-0.00017384340251291874,0.015037527888523972,0.003871319940466522,1.0675854989049265
2023-04-05,-0.011290178443997934,-0.00988923870650149,-0.027417013542964663,-0.016198810231154697,1.050291884002633
2023-04-06,0.005495758972333675,0.025532859583113243,0.009495540049077267,0.013508052868174728,1.0644792822987554
2023-04-10,-0.015972290250505505,-0.007578965561940931,0.0010778033801970288,-0.007491150810749803,1.0565051074601368
2023-04-11,-0.007591223892950527,-0.022668325686490354,-0.022022120390757682,-0.01742722332339952,1.0380931570101168
2023-04-12,-0.004353302906557777,0.002333291533843207,-0.020916697119598093,-0.007645569497437554,1.0301563436333816
2023-04-13,0.03410378478764109,0.022399451638193568,0.046713683014299345,0.034405639813378,1.0655995317438982
2023-04-14,-0.0021140240339699856,-0.012765634061698727,0.001074224694457282,-0.004601811133737144,1.0606958439546141
2023-04-17,0.00012101453951340879,0.009296093292330498,0.0022436418178335416,0.003886916549892483,1.0648186801848836
2023-04-18,0.007504798852165484,-0.0014888647010765643,-0.004282604839014548,0.000577776437358124,1.0654339073283532
2023-04-19,0.0069681308113003215,0.0002776971334081946,0.019550341547772243,0.008932056497493587,1.0749504231829554
2023-04-20,-0.005846320035098218,-0.008112674476482895,-0.0046980391066805405,-0.006219011206087218,1.0682652944551925
2023-04-21,-0.009780987249365602,-0.0012232985195260726,0.03034391291745231,0.006446542382853544,1.0751519119520294
2023-04-24,0.0018787279515601885,-0.01396268365283837,-0.007011967150520215,-0.006365307617266132,1.0683082392971628
2023-04-25,-0.009435553590574575,-0.022535960517379605,-0.03427172037496595,-0.022081078160973377,1.0447188415652302
2023-04-26,-6.113363264914629e-05,0.07243472151309627,0.023496184744855597,0.03195659087510091,1.0781044941646396
2023-04-27,0.028395194980093574,0.03202770396287469,0.046103983455159314,0.035508960799375856,1.1163868643855628
2023-04-28,0.00754088629909333,0.007971593054088677,-0.039792412663683385,-0.008093311103500459,1.107351598180229
2023-05-01,-0.0005302196518907065,-0.005532855811817283,-0.032242712137328766,-0.012768595867012253,1.0932122731403755
2023-05-02,-0.0061914551723522004,-0.0004909572036413401,0.015482549283793778,0.002933378969266746,1.0964190790313497
2023-05-03,-0.00646745855372044,-0.0033071849831431965,0.00019303553981586674,-0.0031938693323492564,1.092917259759429
2023-05-04,-0.009913352281639587,0.00331815874792607,0.0033767339022539034,-0.0010728198771532045,1.0917447563990752
2023-05-05,0.04692693738986975,0.01715730815963812,0.015961573674128537,0.026681939741212135,1.1208746242020997
2023-05-08,-0.0004034176201992423,-0.006438204076858245,0.0016089169321718,-0.0017442349216285624,1.118919555539799
2023-05-09,-0.009971072580004514,-0.005345556086306602,0.00746481056277859,-0.0026172727011775088,1.115991037932271
2023-05-10,0.010421034774500848,0.01729615102192783,0.03348339526223332,0.020400193686220664,1.1387574712581758
2023-05-11,0.001094506813182461,-0.007044212860465082,0.01805969525073481,0.004036663067817396,1.143354251485605
2023-05-12,-0.005417376384589057,-0.0036762076112264452,-0.01711533396079623,-0.008736305985537244,1.133365558894762
2023-05-15,-0.002897429113927763,0.0015859051596494034,0.008525256609829501,0.0024045775518503807,1.1360908242757208
2023-05-16,0.0,0.00736775869919204,0.01978421437062372,0.009050657689938587,1.1463731934309205
2023-05-17,0.0036031912955276635,0.009451637749626318,0.018518504813616277,0.010524444619590087,1.1584381346185668
2023-05-18,0.01366618062777647,0.01439478587307419,0.022943736154795724,0.01700156755188213,1.1781333988189608
2023-05-19,0.0006283560174056291,-0.000564977532957478,-0.01608126535201726,-0.005339295622523037,1.1718429963198986
2023-05-22,-0.005480943233484359,0.008921198565977173,-0.010666648290490577,-0.0024087976526659207,1.1690202636610703
2023-05-23,-0.015154664787781824,-0.018431854639830214,-0.00017393506729301844,-0.011253484831635019,1.1558647118560865
2023-05-24,0.0016320296911229715,-0.004472618578254428,0.015305697616548875,0.004155036243139139,1.160667371626014
2023-05-25,0.006692118379195255,0.03845778747100681,-0.01498929336188437,0.010053537496105899,1.172336184567163
2023-05-26,0.014104844976744912,0.021385633858731268,0.04443478791610045,0.026641755583858878,1.203569278658515
2023-05-30,0.010659619180331203,-0.005046770683166502,0.01290486257498391,0.006172570357382871,1.2109983947110194
2023-05-31,-0.00028203928413017554,-0.008514090613768066,-0.00887721353399118,-0.005891114477296473,1.2038642645359545
2023-06-01,0.016022627307329174,0.012758953699813835,0.01816217265513176,0.015647917887424923,1.2227022336950184
2023-06-02,0.0047752189295273695,0.008479299441088495,0.01205508998453797,0.00843653611838461,1.233017605251616
2023-06-05,-0.007571109234480011,0.0016101853828078827,0.008450728786783213,0.0008299349783703613,1.2340409296911605
2023-06-06,-0.0020603004756647447,-0.006727474492787322,0.010454888481148839,0.0005557045042322573,1.2347266917941968
2023-06-07,-0.0077561973427863196,-0.030867880925933178,-0.04249267220189956,-0.027038916823539687,1.2013410194749692
2023-06-08,0.01546497573537886,0.005813494160539001,0.024911297199049942,0.015396589031655935,1.2198375734386957
2023-06-09,0.002159913952063164,0.0047039890327107425,-0.006599595129369917,8.810261846799634e-05,1.2199450443230213
2023-06-12,0.015638713897625056,0.015483913255355919,0.025439515368102628,0.018854047507027866,1.2429459461446506
2023-06-13,-0.0026115811016861334,0.007352767154390927,0.0007111003199982147,0.0018174287909010027,1.2452049118927075
2023-06-14,0.0034913379803704903,0.00912375714926461,-0.001894879884926648,0.0035734050815694842,1.2496545334524602
2023-06-15,0.011198582959412562,0.031896761155957076,0.005458016543269828,0.016184453552879823,1.2698795092062674
2023-06-16,-0.0058598229486576114,-0.016575976525348035,-0.012744888197649074,-0.011726895890551573,1.2549877644082608
2023-06-20,0.0004866009521760084,-0.012502376994124598,0.002310948445805039,-0.00323494253204785,1.2509279511119769
2023-06-21,-0.005675250762821382,-0.013282077616010413,-0.00755284590127181,-0.008836724760034534,1.2398738451133664
2023-06-22,0.016525342700134837,0.018437471905730973,0.04261789623803569,0.02586023694796717,1.2719372765335852
2023-06-23,-0.0017113049011340253,-0.013806034184194571,-0.006300361919969633,-0.007272567001766077,1.262687027467951
2023-06-26,-0.007552864846994689,-0.01916299175767766,-0.01546431587167707,-0.014060057492116473,1.244933575267202
2023-06-27,0.015058878904877782,0.018168034051011306,0.014529104045574393,0.01591867233382116,1.264751264929253
2023-06-28,0.0063279149500139464,0.003825894964272658,-0.001083754432466999,0.003023351827273202,1.268575052977123
2023-06-29,0.0017964555162230944,-0.0023820476921607714,-0.008834406537251538,-0.0031399995710630715,1.2645917278549135
2023-06-30,0.02310256753518014,0.01638578895795373,0.019233769000189582,0.01957404183110782,1.2893448992352186
2023-07-03,-0.007784843716094558,-0.0074883830108227745,-0.0010739443770555468,-0.005449057034657627,1.2823191853419411
2023-07-05,-0.005871314805585115,0.0004734666706098789,0.0012287180203460757,-0.00138971003820972,1.2805371334978826
2023-07-06,0.0025088243507647157,0.009226624270983752,-0.015493205988729275,-0.0012525857889936025,1.2789331508821846
2023-07-07,-0.005891291162781753,-0.011867352142250653,0.011062622017709689,-0.002232007095774239,1.2760785630143947
2023-07-10,-0.010855847323231194,-0.01598374294334659,-0.020419182854096718,-0.01575292437355817,1.2559765939165102
2023-07-11,-0.0028098860805479964,0.0019287432418677586,0.012978852839820476,0.00403257000038008,1.2610414074503173
2023-07-12,0.008985405238232325,0.01422694256309609,0.01568569880112225,0.012966015534150221,1.2773920899285247
2023-07-13,0.004057474753896839,0.016192288745390027,0.026758409161619312,0.015669390886968726,1.2974080459015367
2023-07-14,0.0007871620278414593,0.0075292051243420755,0.002829408900884234,0.003715258684355923,1.3022282524112254
2023-07-17,0.017305804574878403,0.0014193451392396916,-0.008315972513331604,0.0034697257335954967,1.3067466272896315
2023-07-18,-0.0013404880111266282,0.03979972903206219,-0.005465676406731013,0.010997854871401517,1.3211180370502564
2023-07-19,0.007071816991458979,-0.012267316271982742,0.019046892602732513,0.0046171311074029164,1.3272178122356721
2023-07-20,-0.01009745057601541,-0.023121607615813722,-0.03989357175040831,-0.02437087664741248,1.294872350649428
2023-07-21,-0.006161556349408515,-0.008937130168313767,0.00030773533446226686,-0.004930317061086671,1.2884882194070917
2023-07-24,0.004220200920148409,0.003898059693311362,-0.009230745755709147,-0.0003708283807497918,1.2880104114070738
2023-07-25,0.00451344813028709,0.01700905394895691,0.002562125956798944,0.008028209345347648,1.2983508286288372
2023-07-26,0.004545044880286175,-0.03763765640713124,-0.007589335934878205,-0.013560649153907756,1.2807443485631163
2023-07-27,-0.006581027086359104,-0.02087202190302273,0.0007803832093540297,-0.008890888593342602,1.2693573932434883
2023-07-28,0.013507889324119171,0.023131455806250534,0.030877245332297854,0.02250553015422252,1.2979249543336149
2023-07-31,0.003166017282779654,-0.0072407199949431345,0.011118568090654923,0.0023479551261638143,1.3009724238835185
2023-08-01,-0.004275917848153732,0.0012503353403079398,-0.014886223394710907,-0.0059706019675189,1.2932048353697918
2023-08-02,-0.015490027313396104,-0.02628295371866518,-0.026425663778747666,-0.022732881603602983,1.2638065629581234
2023-08-03,-0.007321631083082369,-0.002564867916269198,0.005459768439170398,-0.001475576853393723,1.2619417192466553
2023-08-04,-0.048019900148979944,0.00342864951749533,0.08269337801006271,0.0127007091261927,1.2779692739570145
2023-08-07,-0.01725376591314487,-0.0071082342911148455,0.01898684357254843,-0.0017917188772370956,1.2756795122843367
2023-08-08,0.005311614700330036,0.012298738679638488,-0.016031491771390738,0.0005262872028592621,1.2763508860866017
2023-08-09,-0.008954515864896373,0.011716006775870702,-0.01493494570121734,-0.004057818263414337,1.2711716861505145
2023-08-10,-0.0012344804583743763,-0.002172426712390152,0.005150463718840648,0.0005811855160253732,1.2719104727228867
2023-08-11,-0.0003375024523761816,0.005945505985159305,-0.0010825194798443905,0.001508494684312911,1.2738291429099111
2023-08-14,-0.009393321075372496,-0.00943892337902752,0.015605834874352187,-0.001075469860015943,1.2724591780599015
2023-08-15,0.011200471193894446,0.006727656833362627,-0.020630355012962953,-0.0009007423285686267,1.2713130202168472
2023-08-16,0.004958946935360364,0.0024285848487555217,-0.018885675014943426,-0.003832714410275847,1.2664404404842908
2023-08-17,0.014555151347604212,0.010986079664716208,-0.008069975106044458,0.005823751968758654,1.2738158754928768
2023-08-18,-0.002816167040980755,0.0012623457028483331,-0.005672447612115605,-0.002408756316749342,1.2707475634564078
2023-08-21,-0.007736707176044577,-0.0170627661881968,0.01095925117625085,-0.004613407395996842,1.2648850872487132
2023-08-22,-0.007904963779577168,-0.0018018864229305542,-0.0031926989840012077,-0.0042998497288363096,1.2594462714492978
2023-08-23,-0.021948775034380086,-0.014079158461021146,0.009459994580714559,-0.008855979638228892,1.2482926409138995
2023-08-24,0.026170372248887075,0.021498557652729566,-0.027154721211281152,0.006838069563445163,1.2568285528280054
2023-08-25,-0.012643008715644388,-0.009407290090721165,0.010770617478674804,-0.0037598937758969164,1.2521030109748579
2023-08-28,-0.008846134303233777,-0.0022290775449667066,-0.0009004586682715976,-0.00399189017215736,1.2471047532708186
2023-08-29,-0.02181029427282466,-0.014550515061590774,0.013294308852149106,-0.007688833494088776,1.2375159724732325
2023-08-30,-0.01917244015704833,-0.0011572810940414513,0.0011860029483812262,-0.0063812394342361856,1.2296190867491892
2023-08-31,-0.0011722255139858806,0.003132795833968527,0.021766395374215985,0.007908988564732877,1.2393441300452657
2023-09-01,-0.008463423555830296,-0.002745876860753782,0.0007970481467276525,-0.0034707507566188087,1.2350426754682
2023-09-05,-0.0012667520764657603,-0.014878633062523017,-0.006154002858205887,-0.007433129332398221,1.2258624435304137
2023-09-06,0.03579334885204499,0.0020086369158451856,-0.013914209970579572,0.007962591932436869,1.2356234859335464
2023-09-07,0.02924938564134394,0.008922122939662547,0.018395430569861038,0.01885564638362251,1.2589219654476083
2023-09-08,-0.003491673984195476,-0.013215684473901756,0.0027565441218631026,-0.004650271445411376,1.253067636579686
2023-09-11,-0.006622485631189834,-0.01097894640073016,0.035231212663680456,0.005876593543920154,1.2604314057629056
2023-09-12,0.017060495074188275,0.018257500654263348,-0.013067856717097759,0.007416713003784621,1.2697796637604057
2023-09-13,0.011854910777688188,-0.01293048391976126,0.025632022130484877,0.008185482996137269,1.2801734236069573
2023-09-14,-0.008782551151651719,0.007855905954412545,-0.0008975138235036706,-0.0006080530069142812,1.2793950103073615
2023-09-15,0.004153843995658213,-0.025036878926545936,-0.029919857618376344,-0.016934297516421355,1.2577293545617916
2023-09-18,-0.016913238828360377,-0.003512850464221229,-0.0029204620264398073,-0.007782183773007138,1.2479414735878862
2023-09-19,-0.0061807880950697225,-0.0012460276748809118,-0.016788047695762587,-0.00807162115523774,1.2378685627891757
2023-09-20,0.019992002889078986,-0.023976934998950483,-0.01700219075536713,-0.0069957076217462095,1.2292087962497515
2023-09-21,0.008889528082184794,-0.003865690411399725,-0.04405345369833069,-0.013009872009181874,1.2132169471379817
2023-09-22,-0.004944406105185095,0.007886542523431905,-0.0016238050792075631,0.000439443779679749,1.2137500877788034
2023-09-25,-0.0073804273883029126,-0.0016720470014162103,0.01665124873434287,0.0025329247815412495,1.2168244254547362
2023-09-26,0.023398694709304113,0.017005806934665246,-0.040298626825268746,3.52916062335377e-05,1.2168673691432148
2023-09-27,0.008897288538414982,-0.0020824000427137612,0.0,0.0022716294985670737,1.219631640954804
2023-09-28,-0.001525545978928733,-0.0027175482010752816,-0.0,-0.0014143647266680048,1.2179066369823093
2023-09-29,-0.0030466250074925316,-0.0067273580445277315,-0.009049050319664742,-0.006274344457228335,1.2102650712251377
2023-10-02,-0.014835511271032331,-0.019160610974904957,-0.01840783446134786,-0.01746798556909505,1.1891241784261972
2023-10-03,0.007769836334697522,0.026134095326693974,0.03661366636292884,0.02350586600810678,1.2170755720312834
2023-10-04,-0.007308640095123664,-0.017773374060687352,-0.018280939360016735,-0.014454317838609251,1.199483574879536
2023-10-05,-0.007198116655325881,-0.001254016650683809,0.008188983586829512,-8.771657306005931e-05,1.1993783602909058
2023-10-06,-0.014750371617889613,-0.024737070715673104,-0.015878056641289273,-0.018455166324950662,1.1772436331651905
2023-10-09,-0.008451139996715096,-0.007822365781241292,-0.0023444468936362206,-0.006205984223864203,1.1699376777501227
2023-10-10,0.0033522127910061705,0.00433555084065218,-0.009511938819224852,-0.0006080583958555005,1.169226287322539
2023-10-11,-0.007904080003005909,-0.012272131998997349,-0.01814956889912689,-0.012775260300376715,1.1542891171519505
2023-10-12,-0.005061240929550959,0.0037906910104114067,-0.0037927633547389927,-0.0016877710912928483,1.1523409413490275
2023-10-13,0.010292685068853613,0.010357381289868295,0.019194502454286222,0.013281522937669377,1.16764578399357
2023-10-16,0.0007270348856993625,0.01498181929545117,-0.021265196921155027,-0.0018521142466681646,1.1654831706019735
2023-10-17,0.008784564024670427,-0.0017437867411675967,0.008147882355257097,0.005062886546253309,1.171383879666299
2023-10-18,-0.007394914713201306,-0.00587234360132094,0.025405007278304192,0.004045916321260649,1.1761232008235025
2023-10-19,-0.002161045279252538,0.003665572744099066,-0.002107149015711185,-0.00020087385028821902,1.1758869484277399
2023-10-20,-0.014704224174632241,-0.014034949605974956,0.02515573116103942,-0.0011944808731892593,1.17448237395881
2023-10-23,0.000694030685479019,0.008112349997434931,-0.011104892625885654,-0.0007661706476572346,1.173582520037692
2023-10-24,-0.0025434298869444483,0.003674177408963697,-0.015802781594350668,-0.004890678024110473,1.1678429057974633
2023-10-25,0.013491633891713484,0.030678037726484142,0.055771610960691276,0.033313760859629636,1.206748145082815
2023-10-26,0.02460555653264196,-0.03751432391051446,0.01499299533713827,0.0006947426530885906,1.2075865244907396
2023-10-27,-0.007969375911024645,0.005855762061554692,-0.06832816082460003,-0.023480591558023328,1.1792316785381995
2023-10-30,-0.012305255859154984,0.02274004228512494,-0.03890722509168976,-0.009490812888573267,1.1680398113249153
2023-10-31,-0.002818617260621714,0.0023716860451554744,-0.002863308000901066,-0.0011034130721224351,1.1667509809283398
2023-11-01,-0.01873874855815516,0.023542830253832747,-0.02937864429857373,-0.008191520867632049,1.1571935159207352
2023-11-02,-0.020693302969716942,0.006501537013369418,-0.007810272439553012,-0.007334012798633512,1.1487066438644766
2023-11-03,0.005181117404646218,0.012861628812965487,-0.0038386235328597973,0.004734707561583969,1.1541454338972235
2023-11-06,-0.014605169861868328,0.010572645217689303,-0.008225103459209127,-0.004085876034462717,1.1494297387285781
2023-11-07,-0.01445063746971531,0.011219245603349526,-0.02125376487729147,-0.008161718914552418,1.140048416289048
2023-11-08,-0.005884998465700564,0.007405879267834203,-0.004414580990635519,-0.0009645667295006266,1.1389487635166757
2023-11-09,0.0026244317739990697,-0.006910910509986268,-0.010416636461610618,-0.004901038399199272,1.13336673189196
2023-11-10,-0.023220069221806305,0.024896808303877194,0.021052569890351647,0.007576436324140845,1.141953612768039
2023-11-13,-0.008583748384840661,-0.008088399808606206,-0.006756765374750118,-0.007809637856065661,1.1330353686038948
2023-11-14,0.01428566908294493,0.00979058268797628,0.02251214528584833,0.015529465685589846,1.1506308024811884
2023-11-15,0.003040816226005605,0.00040601100421167047,-0.017832688951265996,-0.004795287240349573,1.1451131972756972
2023-11-16,0.009042247572839335,0.01758318530497127,-0.0025837648398919777,0.008013889345972877,1.1542900077272777
2023-11-17,-0.00010536597520960367,-0.016800808284953672,0.016453061783939793,-0.00015103749207449427,1.154115666659384
2023-11-20,0.009278212441325762,0.0205218282125863,0.0065436854591447435,0.012114575371018935,1.1680972878900029
2023-11-21,-0.004230829110849932,-0.011578033638603658,-0.015260459261028925,-0.010356440670160838,1.1559999576309943
2023-11-22,0.003514437728304287,0.012812454656893957,0.019527539517508297,0.01195147730090218,1.169815864884465
2023-11-24,-0.0070044202925654275,-0.001111490380556024,0.0002044767086364363,-0.0026371446548283384,1.1667308912292516
2023-11-27,-0.0009474820201577083,0.0031264479889534513,0.006746559883569869,0.0029751752841218706,1.1702021201400583
2023-11-28,0.0032140510486105,0.010802722286016087,-0.00473835354015173,0.0030928065981582855,1.1738213289784063
2023-11-29,-0.005409633341865172,-0.01006017103025858,-0.0048288883967405605,-0.006766230922954771,1.1658789828042486
2023-11-30,0.003062887309832174,0.00015847012193548338,-0.001571972217158657,0.0005497950715363334,1.1665199773230022
2023-12-01,0.006791285359632582,-0.011612257149566041,0.006434406632690459,0.0005378116142523334,1.1671473453150638
2023-12-04,-0.009464682129794122,-0.014338932422871431,-0.014894936132684111,-0.012899516895116555,1.1520917084150817
2023-12-05,0.02106316023681387,0.009156335305179786,0.014084566393959497,0.014768020645317717,1.169105822550255
2023-12-06,-0.005686916178569312,-0.009985794922902747,-0.016067541747663228,-0.010580084283045096,1.1567365844118747
2023-12-07,0.010139243876975623,0.005829790112634958,0.016329923474831087,0.010766319154813889,1.1691903796577023
2023-12-08,0.007412398761706518,0.008842053294503938,0.0036764247561378305,0.006643625604116095,1.1769580428000823
2023-12-11,-0.012927439696885812,-0.00782950646220526,-0.010378502226973785,-0.010378482795354952,1.164743004002027
2023-12-12,0.007920211929991483,0.008295189482829812,0.010898597193382598,0.009037999535401298,1.1752699507310593
2023-12-13,0.016691420249771882,-2.6589410940469627e-05,0.009221593773735215,0.008628808204188876,1.185411129724064
2023-12-14,0.0007578166113340057,-0.02254462143847258,-0.00954043404920335,-0.010442412958780642,1.1730325771815506
2023-12-15,-0.0027258098454607804,0.013117365304265993,0.01729753821347546,0.009229697890760225,1.1838593134849562
2023-12-18,-0.008503303075585555,0.00517886104083054,0.027338841569267247,0.00800479984483741,1.19333587033385
2023-12-19,0.0053601433456376135,0.0016369501425403943,-0.0018174467759756174,0.0017265489040674635,1.1953962230729591
2023-12-20,-0.010713996892557254,-0.007072885414568519,-0.01085895208954335,-0.009548611465556375,1.1839818489914418
2023-12-21,-0.0007698332162300314,0.007878744048755548,0.011306871390431628,0.006138594074319048,1.191249832953762
2023-12-22,-0.005547512112655695,0.002784179609668591,-0.0027300973670256745,-0.0018311432900042595,1.18906848381543
2023-12-26,-0.002840893510368203,0.00021367461408572375,-6.514474615582078e-05,-0.0008974545474794334,1.1880013488973653
2023-12-27,0.0005179541909452468,-0.0015747813191081539,-0.0004563413242133496,-0.000504389484125419,1.1874021335098546
2023-12-28,0.0022262571672788667,0.0032346125944189286,0.0002609139551152939,0.0019072612389376964,1.1896668195741298
2023-12-29,-0.005424106115499816,0.002025175141321167,-0.009388462612883952,-0.004262464529020867,1.184595906954342
